version,date,type,action,is_experimental,is_breaking,is_security_fix,setting_name,default_enabled,pull_request,author,description
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,113524,Alexey Milovidov,"Fix a server restart failure after the server is killed during `DROP TABLE` of a table that uses a named collection: a later `DROP NAMED COLLECTION` could succeed, leaving table metadata that references a missing named collection and making the next startup fail with `NAMED_COLLECTION_DOESNT_EXIST`. [#113524](https://github.com/ClickHouse/ClickHouse/pull/113524) ([Alexey Milovidov](https://github.com/alexey-milovidov))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,113591,Groene AI,"Fixes two cases where an AWS Glue `DataLakeCatalog` database reported a table as absent instead of reporting an error. `SHOW TABLES` and `system.tables` no longer fail with `DATALAKE_DATABASE_ERROR` (""Exception calling GetTables ... not found"") when a Glue database is absent while its tables are listed, for example because an unrelated database in the same AWS account was dropped concurrently; such a database now contributes no tables instead of aborting the listing. `EXISTS TABLE` no longer returns `0` for a table that exists when the underlying `GetTable` call fails for a reason other than the table being absent, such as an authentication, DNS, or 5xx failure. Every other Glue error still propagates in both paths. [#113591](https://github.com/ClickHouse/ClickHouse/pull/113591) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,113654,Alexey Bakharew,"Fixed a Keeper durability bug where a crash while persisting the Raft state file (storing `term` and `voted_for`) could leave the node with no valid state and no backup. On restart the node could reset to `term = 0` and grant a vote it had already granted in that term, which could cause two leaders and loss of committed data. The previous state is now kept until the new state file is fully written and synced. [#113654](https://github.com/ClickHouse/ClickHouse/pull/113654) ([Alexey Bakharew](https://github.com/alexbakharew))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,113722,Alexey Milovidov,"Fix a data race when a `MergeTree` table is destroyed while its background statistics-refresh, parts-refresh, or outdated/unexpected-parts-loading tasks are still running. [#113722](https://github.com/ClickHouse/ClickHouse/pull/113722) ([Alexey Milovidov](https://github.com/alexey-milovidov))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,113759,Alexey Milovidov,"Fix `ORDER BY ALL` in a `WINDOW VIEW`, and `UNKNOWN_IDENTIFIER` errors for `INTERPOLATE`, `WINDOW`, and `LIMIT BY` in a query over a `Merge` or `Distributed` table with a join, with the old analyzer. [#113759](https://github.com/ClickHouse/ClickHouse/pull/113759) ([Alexey Milovidov](https://github.com/alexey-milovidov))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,1,0,0,,,113916,Alexey Milovidov,"Fix a memory leak in the experimental `SZ3` compression codec: when compression of poorly compressible or corrupted data failed with an exception, temporary scratch buffers were left allocated. [#113916](https://github.com/ClickHouse/ClickHouse/pull/113916) ([Alexey Milovidov](https://github.com/alexey-milovidov))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,113918,Alexey Milovidov,"Fix quadratic complexity of parsing the address argument of the `remote`, `mysql`, and similar table functions: a very long address (for example a megabyte-sized zero-padded `FixedString`) made the query hang during analysis, where it could not be cancelled. [#113918](https://github.com/ClickHouse/ClickHouse/pull/113918) ([Alexey Milovidov](https://github.com/alexey-milovidov))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,113745,Groene AI,Fixed `OPTIMIZE TABLE` on an `Iceberg` table failing with `Unsupported snapshot's operation type OVERWRITE` when the table's history contained a row delete that removed more than one row per position-delete file. Closes [#113745](https://github.com/ClickHouse/ClickHouse/issues/113745). [#113964](https://github.com/ClickHouse/ClickHouse/pull/113964) ([Groene AI](https://github.com/groeneai)).
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),,0,0,0,,,94835,MikhailBurdukov,Do not replicate `ALTER TABLE ATTACH PARTITION FROM` for replicated db. [#94835](https://github.com/ClickHouse/ClickHouse/pull/94835) ([MikhailBurdukov](https://github.com/MikhailBurdukov)).
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),,0,0,0,,,103394,Statxc,Invalid Azure upload-size settings (for example `azure_min_upload_part_size = 0` or `azure_max_blocks_in_multipart_upload = 0`) are now rejected early with a clear error instead of triggering an internal exception (`second_size > 0`) deep in the write path. This applies to both query settings and Azure disk configuration. [#103394](https://github.com/ClickHouse/ClickHouse/pull/103394) ([Statxc](https://github.com/statxc)).
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,104217,Shaohua Wang,"Fixed incorrect SQL literal escaping in `StorageSQLite` and `sqlite()` table function when pushing `WHERE` predicates to SQLite: single quotes and control characters (`\n`, `\r`, `\t`, `\`) were escaped with backslashes, which SQLite does not interpret, causing syntax errors or wrong query results. Also fixed the escaping of string literals pushed down to PostgreSQL: strings nested inside `IN` lists kept ClickHouse escaping, and control characters were sent as backslash sequences that PostgreSQL reads back as different bytes. [#104217](https://github.com/ClickHouse/ClickHouse/pull/104217) ([Shaohua Wang](https://github.com/tiandiwonder))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,query_plan_convert_join_to_in,,104809,Shaohua Wang,Fix `NOT_FOUND_COLUMN_IN_BLOCK` exception in `INNER JOIN ... ON arrayJoin(...) = ...` queries when `query_plan_convert_join_to_in` is enabled and the SELECT references the source array column. [#104809](https://github.com/ClickHouse/ClickHouse/pull/104809) ([Shaohua Wang](https://github.com/tiandiwonder)).
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,104993,Yue Ni,"Fix IN and NOT IN expressions with non-constant right-hand side operands referencing columns from the current row, and align new analyzer tuple right-hand side handling with existing ClickHouse IN semantics. Under the old analyzer, a bare source column as the right-hand side (`x IN (arr)`) still resolves as a table name and stays out of scope. [#104993](https://github.com/ClickHouse/ClickHouse/pull/104993) ([Yue Ni](https://github.com/niyue))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,105982,etienne,"Fixed the error `Cannot add column ...: column with this name already exists` on `INSERT SELECT` from a table function such as `file`, `s3` or `input`, when the same source column is selected more than once. [#105982](https://github.com/ClickHouse/ClickHouse/pull/105982) ([etienne](https://github.com/crakjie))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),,0,0,0,,,98823,Groene AI,"Reject `max_replication_lag_to_enqueue = 0` on `Replicated` databases. The value made the post-recovery unsynced check trivially true and aborted the server with `LOGICAL_ERROR` in debug and sanitizer builds. `0` is now rejected at parse time with `BAD_ARGUMENTS` from every source (`CREATE DATABASE ... SETTINGS`, `<database_replicated>` server-config block, `ATTACH` replay, and upgrade-time replay of existing metadata). The smallest valid value is `1`. Closes [#98823](https://github.com/ClickHouse/ClickHouse/issues/98823). [#106006](https://github.com/ClickHouse/ClickHouse/pull/106006) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,max_streams_for_union_step,,106251,Groene AI,"Fix `Logical error: 'Pipeline stuck'` in queries that use `enable_sharding_aggregator = 1` together with a `UNION ALL` and `max_streams_for_union_step` smaller than the pipeline width. `BufferedShardByHashTransform` now finishes empty-queue output ports as soon as its input is exhausted, and keeps pulling input when a demanded empty port has nothing drainable even if a sibling queue hit the back-pressure cap. [#106251](https://github.com/ClickHouse/ClickHouse/pull/106251) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,106961,Groene AI,"Fixed a signed integer overflow when a wait-timeout setting, such as `interactive_delay`, was set to a huge value: the wait could time out immediately instead of waiting, and the server could abort under the Undefined Behavior Sanitizer. [#106961](https://github.com/ClickHouse/ClickHouse/pull/106961) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),,0,0,0,,,107179,Shaohua Wang,Exporting `Time`/`Time64` values outside a valid time-of-day (negative or `>= 24h`) to the `Arrow` format is now rejected with a clear error instead of writing invalid Arrow `time32`/`time64` data. [#107179](https://github.com/ClickHouse/ClickHouse/pull/107179) ([Shaohua Wang](https://github.com/tiandiwonder)).
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,108855,Groene AI,"Fix wrong results for `GROUP BY` on a `Distributed` table over duplicate `ALIAS` columns that expand to the same expression (e.g. two columns both defined as `toString(x)`) under two-level / memory-efficient distributed aggregation. The duplicate keys were collapsed into one on the shards but merged by the full key set on the initiator, so under two-level aggregation equal groups from different shards landed in different buckets and were not merged, returning a group once per shard with a split `count()`. [#108855](https://github.com/ClickHouse/ClickHouse/pull/108855) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,109060,Groene AI,"Fixed a spurious `Inconsistent AST formatting` error for `ALTER TABLE ... MOVE PART ... TO SHARD '<path>'`. The query formatter dropped the `SHARD` keyword, so the reformatted query could not be parsed back, raising a `LOGICAL_ERROR` (a handled exception in release builds, an abort in debug and sanitizer builds). [#109060](https://github.com/ClickHouse/ClickHouse/pull/109060) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),,0,0,0,,,109212,Groene AI,"Rejects non-monotonic `Array` offsets on every read path that decodes them as absolute values, instead of only in the `Native` format. A corrupt `set` skip index granule previously passed unchecked and was then read out of bounds. [#109212](https://github.com/ClickHouse/ClickHouse/pull/109212) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),,0,0,0,,,109126,Utkal Singh,"`JSONExtract` now honours `cast_string_to_date_time_mode` when converting string JSON values to `DateTime`/`DateTime64`, consistently with `CAST`. Closes [#109126](https://github.com/ClickHouse/ClickHouse/issues/109126). [#109252](https://github.com/ClickHouse/ClickHouse/pull/109252) ([Utkal Singh](https://github.com/Utkal059))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,109496,Pavel Kruglov,"Fix possible logical error ""Unexpected substream ... for column ..."" during bump of compatibility setting. [#109496](https://github.com/ClickHouse/ClickHouse/pull/109496) ([Pavel Kruglov](https://github.com/Avogar))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),,0,0,0,,,109553,Den Kalantaevskii,set missing coordination component in system.detached_parts size calculation. [#109553](https://github.com/ClickHouse/ClickHouse/pull/109553) ([Den Kalantaevskii](https://github.com/Diskein)).
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,input_format_max_block_wait_ms,,109602,Shaohua Wang,"Fixed the block-wait timeout of streaming inserts (`input_format_max_block_wait_ms`) potentially never expiring while the query profiler is active: the file-descriptor poll restarted with the full timeout after every profiler signal, so a stalled input source could delay the partial-block flush indefinitely instead of flushing when the wait limit is reached. [#109602](https://github.com/ClickHouse/ClickHouse/pull/109602) ([Shaohua Wang](https://github.com/tiandiwonder))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),,0,0,0,,,109747,Groene AI,"Constant folding during query planning no longer executes a function whose argument type differs from the type the function was resolved for during analysis. Such a mismatch used to raise a `LOGICAL_ERROR` while the output header was being computed, which is an assertion failure in debug and sanitizer builds. Folding is now skipped instead, and a genuinely invalid query still reports a recoverable `ILLEGAL_TYPE_OF_ARGUMENT` error from the normal execution path. [#109747](https://github.com/ClickHouse/ClickHouse/pull/109747) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,109813,Groene AI,"Fixes a mutation that references the `_sample_factor` virtual column failing mid-execution with `Unexpected const virtual column: _sample_factor` and leaving the mutation stuck. A mutation now reads it as `1`, the same value a query without `SAMPLE` returns. [#109813](https://github.com/ClickHouse/ClickHouse/pull/109813) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,use_constant_folding_in_index_analysis,,109896,Groene AI,Fix three issues with `use_constant_folding_in_index_analysis`: a logical error `Invalid partition key size` that could abort a `SELECT` using a normal projection when the table sets `part_minmax_index_columns = '`with_block_number_offset`'`; wrong results (silently dropped rows) for a filter on a modulo partition key such as `PARTITION BY id % 200`; and a crash (data race) when a `text` index with a `sparseGrams` tokenizer is queried with a `LIKE` predicate over many partitions with `max_threads > 1`. [#109896](https://github.com/ClickHouse/ClickHouse/pull/109896) ([Groene AI](https://github.com/groeneai)).
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,109911,Groene AI,"Fix a data race (and rare crash) when a parsing/analysis error is reported while reading a file/object storage table. A parse error raised during lazy `KeyCondition` initialization was shared as a single exception object across reader threads, and two threads could concurrently append `(in file/uri ...)` to its message, racing on the exception message string. [#109911](https://github.com/ClickHouse/ClickHouse/pull/109911) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,109943,"Pavel Kruglov, Alexey Milovidov","Fix propagation of query settings in `accurateCastOrDefault`, and preserve source `NULL`s encoded by `Dynamic` and `Variant`. Closes [#109943](https://github.com/ClickHouse/ClickHouse/issues/109943). [#109946](https://github.com/ClickHouse/ClickHouse/pull/109946) ([Pavel Kruglov](https://github.com/Avogar)). [#114912](https://github.com/ClickHouse/ClickHouse/pull/114912) ([Alexey Milovidov](https://github.com/alexey-milovidov))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,110072,Rami Darwiche,"Fixed incorrect results from `subBitmap`, `bitmapSubsetInRange` and `bitmapSubsetLimit` for bitmaps still held in the small representation, including `UInt64` and `Int64` element values above `2^32`, which were truncated to 32 bits. Comparisons in bitmap functions over signed element types now consistently use the unsigned value of the element type, so in an `Int8` bitmap the element `-1` is compared as `255` instead of as the sign-extended `4294967295`; this also fixes `bitmapMin`, `bitmapMax`, `bitmapContains` and `bitmapTransform` on bitmaps that have grown past the small representation. Queries that passed sign-extended thresholds have to be adjusted: over an `Int8` bitmap, `bitmapSubsetInRange(bm, 4294967168, 4294967296)` becomes `bitmapSubsetInRange(bm, 128, 256)`. Also fixed `groupNumericIndexedVector` returning different results for `Int8` and `Int16` index columns than for wider index types, and `numericIndexedVectorGetValue` returning `0` for negative indexes. Corrected the bitmap function documentation, including the subset functions that were described as using 1-based indexing and the signed `bitmapBuild` / `bitmapToArray` support. [#110072](https://github.com/ClickHouse/ClickHouse/pull/110072) ([Rami Darwiche](https://github.com/RamiDarwiche))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,optimize_aggregation_in_order,,110104,Groene AI,"Fix `optimize_aggregation_in_order` ignoring query cancellation. `AggregatingInOrderTransform` now checks for cancellation while aggregating a chunk, so a query stopped by `KILL QUERY` or by `max_execution_time` (in the default `timeout_overflow_mode = 'throw'`) stops promptly instead of running the whole chunk to completion. [#110104](https://github.com/ClickHouse/ClickHouse/pull/110104) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,110226,Shaohua Wang,"Fixed a race between `KILL TRANSACTION` and `ALTER TABLE ... UPDATE/DELETE` executed inside a transaction: a rollback landing between the mutation's registration in the transaction and its registration in the table left an orphaned mutation entry, which raised a logical error (`Cannot find transaction ... that has started mutation ...`) in background jobs and blocked all subsequent mutations of the affected parts until server restart. [#110226](https://github.com/ClickHouse/ClickHouse/pull/110226) ([Shaohua Wang](https://github.com/tiandiwonder))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,query_plan_merge_expression_into_join,,110227,Groene AI,Fix a `LOGICAL_ERROR` (`Left and right columns have same names`) in the join order optimizer that could be triggered by a comma join over a multi-table view when `query_plan_merge_expression_into_join` is enabled. [#110227](https://github.com/ClickHouse/ClickHouse/pull/110227) ([Groene AI](https://github.com/groeneai)).
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,110283,Sergey Kuznetsov,"Join-order cardinality estimation now composes column statistics over the parts surviving partition/PK pruning instead of all active parts. Previously a query pruned to a small partition was planned against table-wide statistics (observed 2500x row overestimation flipping the hash-join build side), and disabling statistics paradoxically produced a better plan. Also fixed: lazy FINAL was silently disabled for MergeTree relations under a JOIN because the join-order optimizer's memoized index-analysis result was mistaken for an applied projection. [#110283](https://github.com/ClickHouse/ClickHouse/pull/110283) ([Sergey Kuznetsov](https://github.com/skuznetsov-clickhouse))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,1,0,0,allow_experimental_correlated_subqueries,,110311,Groene AI,Fixed wrong results from correlated scalar subqueries when the outer query has duplicate values for the correlated column and the subquery is decorrelated via the CROSS JOIN path. Previously aggregates such as `count()` and `sum()` were multiplied by the duplicate count. This affects the experimental `allow_experimental_correlated_subqueries` feature. [#110311](https://github.com/ClickHouse/ClickHouse/pull/110311) ([Groene AI](https://github.com/groeneai)).
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,optimize_or_like_chain,,110641,Groene AI,Fix a logical error (`Function node with name '...' is not resolved as ordinary function`) that could occur with `optimize_or_like_chain` enabled when an aggregate or window function appeared on the left-hand side of a `LIKE`/`ILIKE`/`match` inside an `OR` chain. [#110641](https://github.com/ClickHouse/ClickHouse/pull/110641) ([Groene AI](https://github.com/groeneai)).
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,110648,Groene AI,"Fix a `TTL ... DELETE WHERE <cond>` never removing rows that started matching `<cond>` because of an `ALTER TABLE ... UPDATE` on a column referenced in the `WHERE`. The mutation now recalculates the row TTL, so the newly matching expired rows are deleted instead of being silently retained. [#110648](https://github.com/ClickHouse/ClickHouse/pull/110648) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,110784,Seva Potapov,"Fix an accounting leak in memory tracking: when an allocation was rejected by a parent memory tracker (for example, the server-wide memory limit), the thread, query, and user level trackers kept the rejected amount. The error accumulated over time, inflating `MemoryTracking` and per-query/per-user memory usage, and could lead to spurious `MEMORY_LIMIT_EXCEEDED` errors. [#110784](https://github.com/ClickHouse/ClickHouse/pull/110784) ([Seva Potapov](https://github.com/seva-potapov))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,110796,Groene AI,"Fixed non-canonical WKB serialization of an empty polygon: `wkb(POLYGON EMPTY)` now emits `numRings = 0` instead of a spurious single zero-point ring, so a WKB round-trip of a standard empty polygon is identity-preserving. [#110796](https://github.com/ClickHouse/ClickHouse/pull/110796) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,104770,Yarik Briukhovetskyi,"Fixes a case when using CTE column aliases with `INTERSECT` or `EXCEPT` queries, e.g. `WITH t (a, b) AS (SELECT 1, 2 INTERSECT SELECT 1, 2) SELECT a, b FROM t`, the query was failing with UNKNOWN_IDENTIFIER error. Closes [#104770](https://github.com/ClickHouse/ClickHouse/issues/104770). [#110885](https://github.com/ClickHouse/ClickHouse/pull/110885) ([Yarik Briukhovetskyi](https://github.com/yariks5s))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,max_streams_for_merge_tree_reading,,110936,Groene AI,Fixed a `std::length_error` (`LOGICAL_ERROR`) when reading a MergeTree table with a pathological `max_streams_for_merge_tree_reading` value (near the maximum of `UInt64`) together with `allow_asynchronous_read_from_io_pool_for_merge_tree = 1`. The setting is now clamped to the same ceiling as `max_threads`. [#110936](https://github.com/ClickHouse/ClickHouse/pull/110936) ([Groene AI](https://github.com/groeneai)).
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,110940,Groene AI,"Fixes a crash (null pointer dereference during query analysis) when `getSubcolumn` is called on a `JSON` argument with an internal type-hint subcolumn name, that is one starting with a backtick type marker. [#110940](https://github.com/ClickHouse/ClickHouse/pull/110940) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,110943,Groene AI,"Fixed `Nested type LineString cannot be inside Nullable type (ILLEGAL_TYPE_OF_ARGUMENT)` when reading a nullable MySQL spatial column (`LINESTRING`, `POLYGON`, `MULTILINESTRING`, `MULTIPOLYGON`, `MULTIPOINT`, or the generic `GEOMETRY`) through the `mysql` table function or the `MySQL` table/database engines. Such columns now fall back to `Nullable(String)` holding the value as MySQL returns it (a 4-byte SRID prefix followed by the WKB payload). `POINT` keeps mapping to `Nullable(Point)`. [#110943](https://github.com/ClickHouse/ClickHouse/pull/110943) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,110997,Groene AI,Fixes `Native` serialization of `SimpleAggregateFunction` wrappers containing versioned aggregate states for older peers. [#110997](https://github.com/ClickHouse/ClickHouse/pull/110997) ([Groene AI](https://github.com/groeneai)).
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,111056,Groene AI,Fixed a `LOGICAL_ERROR: ReadBuffer is canceled. Can't read from it.` that could occur in a `grace_hash` join when reading spilled blocks failed mid-read while multiple threads shared the reader. [#111056](https://github.com/ClickHouse/ClickHouse/pull/111056) ([Groene AI](https://github.com/groeneai)).
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),,0,0,0,max_authentication_methods_per_user,,111181,Yecine Megdiche,"Each SSH key now counts individually toward the `max_authentication_methods_per_user` limit, so the limit applies consistently regardless of syntax. Previously, multiple keys in a single `ssh_key` method counted as one. [#111181](https://github.com/ClickHouse/ClickHouse/pull/111181) ([Yecine Megdiche](https://github.com/TheMC47))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,enable_materialized_cte,,111194,Groene AI,"Fix a `LOGICAL_ERROR` (`Reading from materialized CTE '...' before its materialization completed - DelayedPortsProcessor gate is missing in the query plan`) when a reused materialized CTE (`enable_materialized_cte`) is read on a branch whose `WITH TOTALS` or `extremes` output is discarded, including outer aggregation, `INSERT ... SELECT`, set operations and `EXPLAIN ANALYZE`. [#111194](https://github.com/ClickHouse/ClickHouse/pull/111194) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,optimize_functions_to_subcolumns,,111246,Groene AI,"Fixed `map[key]` returning the value of a later duplicate key instead of the first one. When a `Map` column contained duplicate keys, the result of `map[key]` could depend on preceding rows in the same block and on the `optimize_functions_to_subcolumns` setting, so a `SELECT` and a `WHERE` over the same row could disagree. [#111246](https://github.com/ClickHouse/ClickHouse/pull/111246) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Added,0,0,0,,,111292,Groene AI,Fix a logical error `!rhs_literal->getValue().isNull()` in the logical-expression optimizer when an `AND` chain compares a column against a NULL-valued constant of a non-`Nullable` type (for example a NULL-valued `Variant`) with `use_variant_default_implementation_for_comparisons = 0`. [#111292](https://github.com/ClickHouse/ClickHouse/pull/111292) ([Groene AI](https://github.com/groeneai)).
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,parallel_replicas_min_number_of_rows_per_replica,,111332,Groene AI,"Fixed `NOT_FOUND_COLUMN_IN_BLOCK` / `THERE_IS_NO_COLUMN` errors (and, on some releases, silently wrong results) for a `RIGHT JOIN` when `parallel_replicas_min_number_of_rows_per_replica` is set and a left-table column is projected. [#111332](https://github.com/ClickHouse/ClickHouse/pull/111332) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Enabled,0,0,0,,,111378,Groene AI,"`RESTORE` now fsyncs the restored part files when the destination table has `fsync_after_insert` enabled, so a restored part is as durable against power loss as an inserted one. Previously restored files were only written and closed (never fsynced), so a power loss right after `RESTORE` returned `RESTORED` could leave the parts torn and the table empty. [#111378](https://github.com/ClickHouse/ClickHouse/pull/111378) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,111397,Groene AI,"Fix a rare Keeper data-loss window on local snapshot disks: the snapshot write path now fsyncs the snapshot directory after removing the `tmp_` marker, so a power loss can no longer drop the marker unlink while keeping the snapshot content. Previously such a crash made Keeper treat a good, fully-synced snapshot as incomplete and delete it on restart, losing acknowledged writes even with `force_sync=true`. Snapshot disks backed by object storage are not covered. [#111397](https://github.com/ClickHouse/ClickHouse/pull/111397) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,111467,Groene AI,"Fix an out-of-bounds read (release) / logical error (debug) in the lazy materialization optimization, and a logical error in `Pipe::unitePipes` for `Merge` tables, when the direct-read-from-text-index optimization leaves an unused index virtual column in the read header of a `MergeTree` table with multiple `text` indexes. [#111467](https://github.com/ClickHouse/ClickHouse/pull/111467) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,111619,Konstantin Bogdanov,"Fixed the `_time` virtual column of the `url`/`urlCluster` table functions always being `NULL` on musl-based builds, caused by non-portable parsing of the HTTP `Last-Modified` header. [#111619](https://github.com/ClickHouse/ClickHouse/pull/111619) ([Konstantin Bogdanov](https://github.com/thevar1able))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,111626,Groene AI,"Fixed a `LOGICAL_ERROR` (`Cannot create part with type Compact and storage type Full because table does not support polymorphic parts`) raised when a `MergeTree` table loads a pre-existing `Compact` part while its current settings disable polymorphic parts (non-adaptive granularity). This could happen, for example, when a read-only table shares an on-disk path with another table and reloads its parts via `SYSTEM RESTART DISK` or on server startup. In debug and sanitizer builds the exception aborts the server. [#111626](https://github.com/ClickHouse/ClickHouse/pull/111626) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,111966,Groene AI,"Fixed `CREATE TABLE ... ENGINE = KeeperMap` failing with `Coordination error: No node, path .../metadata/drop_lock_version` when another table on the same Keeper path is dropped concurrently. The create now treats the vanished metadata subtree as a completed cleanup and retries, as it already does for the same situation one statement later. [#111966](https://github.com/ClickHouse/ClickHouse/pull/111966) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,111992,Alexey Milovidov,"Fix a race between a `ReplicatedMergeTree` mutation and the removal of old temporary directories that could publish a mutated part with some of its files missing, making reads of that part and all its later mutations fail. [#111992](https://github.com/ClickHouse/ClickHouse/pull/111992) ([Alexey Milovidov](https://github.com/alexey-milovidov))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,112052,Alexey Milovidov,"Fix `quantileDeterministic`, `quantilesDeterministic` and `medianDeterministic` returning different results for the same data on every run when the query uses parallel replicas, a distributed table, or external aggregation, or when the states are stored in a table (including inside a `Dynamic` value). States written before this version under the unversioned type spelling keep the previous behavior, since their layout cannot change. [#112052](https://github.com/ClickHouse/ClickHouse/pull/112052) ([Alexey Milovidov](https://github.com/alexey-milovidov))."
