Aequatorium_jamesonii	2018-03-01	14
Abade_neiva	2016-09-01	2
Arakvaz	2016-08-01	23
207_Sqn	2017-10-01	2
Ducal_hat	2016-11-01	10
2_Degrees	2017-03-01	19
Ahmeddiyya_Islam	2016-03-01	4
Amidi-ye_Kohneh	2017-11-01	13
Contributions_to_Indian_Sociology	2016-11-01	42
Clark_Leiblee	2016-04-01	5
Abraham_of_Strathearn	2017-09-01	14
